,event_id,title,is_free,category_name,gu,location,start_date,end_date,target_user,event_description,station
56,40,[성동구립도서관] 영어스토리텔링_5월,True,교육/체험,성동구,성동구립도서관-,2025-05-25,2025-05-25,어린이,성동구립도서관 5월 6~7세반  영어 스토리텔링  김소연 강사 01 일시 2025.5.25.(일) 10:30~11:20  02 대상 6~7세 (2019~2020년생) 12명  03 내용 전문 강사가 진행하는 어린이 영어스토리텔링 수업  04 장소 성동구립도서관 1층 어린이영어세상 강의실  05 접수 성동구립도서관 홈페이지 문화마당  문화행사 (5월 15일(목) 10:00 부터 온라인 접수만 가능)  06 문의 02-2204-6438 신청 시 자녀분 이름 및 생년월일 작성 해주세요  연령대 확인 후 신청 부탁드립니다 성동구립도서관 5월 8~9세반  영어 스토리텔링  김소연 01 일시 2025.5.25.(일) 11:30~12:20  02 대상 8~9세 (2017~2018년생) 12명  03 내용 전문 강사가 진행하는 어린이 영어스토리텔링 수업  04 장소 성동구립도서관 1층 어린이영어세상 강의실  05 접수 성동구립도서관 홈페이지 문화마당  문화행사 (5월 15일(목) 10:00부터 온라인 접수만 가능)  06 문의 02-2204-6438  - 신청 시 자녀분 이름 및 생년월일 작성 해주세요  - 연령대 확인 후 신청 부탁드립니다,왕십리역
57,41,박고운 첼로 리사이틀,False,클래식,서초구,예술의전당 리사이틀홀-,2025-05-25,2025-05-25,초등학생 이상,"박고운 첼로 리사이틀  GOEUN PARK CELLO RECITAL  Felix & Fanny Mendelssohn 주최 / 지클레프  후원 / 예원학교, 비엔나 국립음대, 존스홉킨스 피바디 음대 동문회  입장권 / 일반석 2만원  예매처 / 예술의전당, 인터파크티켓, YES24  공연문의 / 지클레프 02-515-5123",남부터미널역
58,44,2025 서울세계도시문화축제 [Seoul Friendship Festival 2025],False,축제,중구,동대문디자인플라자(DDP) 어울림광장 등-,2025-05-24,2025-05-25,누구나,2025 서울세계도시문화축제 (Seoul Friendship Festival 2025) 2025.5.24.(토)~25.(일)  동대문디자인플라자(DDP),동대문역사문화공원역
59,43,[광진문화재단] 가족뮤지컬 [넌 특별하단다],False,뮤지컬/오페라,광진구,광진어린이공연장-,2025-05-24,2025-05-25,36개월 이상 관람 권장,"[광진문화재단] 가족뮤지컬 넌 특별하단다 세상에 존재하는 모든 건 다 특별하단다  2025. 5. 24.(토) - 25.(일)  (토) 11시, 14시/(일) 14시  광진어린이공연장  예매: 인터파크 1544-1555  티켓: 전석 25,000원  문의: 광진문화재단 02-2049-4700  후원: KB국민은행   2,000만 독자! 100만 관객에게 선사한  최고의 감동과 웃음.  내 아이에게 들려주고 싶은 단 하나의 이야기!  '넌 특별하단다'  어린이의 달 5월에 광진어린이공연장에서 만나보세요!  SINCE 2004!  19년을 이어온 오리지널의 명성! 100만 관객이 인정한, 최고의 스테디셀러 가족 뮤지컬 Original 행복자의 넌 특별하단다 '아시테지 올해의 우수작 선정 및  '아시테지 여자 연기상 수상  한국문화예술위원회 주관 '우수경영예술단체우수상' 수상  아시테지 '제 5회 자랑스런 연극인상' 수상  2000만 독자, 초등학교 교과서에 수록된  아이들의 자아를 찾게 해 주는 교육적 메시지  2000만 독자, 100만 관객에게 큰 사랑을 받아온 모두를 위한 가족 뮤지컬!  넌 세상에 존재하는 것만으로 특별하고 소중하단다 이런 점이 특별해요  우리 아이 스스로가 특별한 존재라는 것을 깨닫게 해주는 단 하나의 뮤지컬!  이 세상의 모든 아이들은 태어난 그 자체만으로도 아주 특별한 존재라는 걸 느끼게 해주세요.  아기자기하고 동화 같은 나무마을  나무사람들은 어떤 곳에 살까?  동화보다 더 동화 같은 나무마을로 놀러 오세요!  -생동감 있는 음악과 타악 연주~  들을수록 기분 좋아지는 음악, 그리고 타악 연주는 나무마을 사람들의 춤과 노래에 맞춰 관객의 어깨를 들썩이게 합니다!  애니메이션 영상, 그림자극, 재미있는 마술쇼까지! 한 번에 다 볼 수 있어요~  작은 인형 '펀', 애벌레 '꾸룩이', 다양한 볼거리가 관객의 눈과 귀를 즐겁게 해요.  지루할 틈이 없겠죠? 아이의 눈높이에 맞춘 따뜻한 감성 뮤지컬!  Original 행복자의 넌 특별하단다!19주년!  2004년부터 꾸준한 사랑을 받아온 넌 특별하단다가 19주년을 맞이하여 광진어린이공연장에서 더욱 생동감 있는 무대와 음악으로 어린이 여러분에게 특별한 시간을 선물해 드립니다.  아이 스스로가 자신의 소중함을 알고 평생 마음의 부자로 건강하고 행복하게 살아가도록 행복한 메시지를 선물해 주세요~  • 우리 아이의 자존감을 향상 시켜줄 감동 뮤지컬  아이들이 집중해서 잘 보며 너무 즐거워했어요.  본인이 얼마나 소중한 존재인지 스스로 깨닫게 되고, 공연 끝나고 엄마 사랑해요 했답니다.  이런 공연이 많이 있어서 아이들하고 자주 볼 수 있었음 좋겠어요^^  angelp**님 가끔씩 딸이, 오늘은 누가 바보라고 했어, 나보고 뚱뚱하대, 나는 겁쟁인가 봐할 때 마다 어떻게 얘기해줄까 무척 고민했었죠..  이제는 친구들이 무슨 말을 해도 신경 안쓸 수 있다고 하네요.^^  이제 작은 사회로 첫 발을 내 딛을 딸에게 딱 좋은 선물이예요.  myidjo**님  공연 내용도 참 좋았어요..  세상에 나랑 똑 같은 사람은 단 하나도 없다는 사실, 또 누구나가 다 소중한 사람이라는 사실 등등....  우리 공주들 뿐만 아니라, 이 엄마에게도 참 많은 것을 다시 생각하게 해주는 그런 공연이었네요.. 감사합니다.  seonry**님  아이가 50분 내내 꼼짝 않고 집중해서 연극 봤답니다^^  노래도 너무 좋고 내용도 너무 좋아서 부모인 제가 봐도 감동적이었던 공연이었네요^^  아이들에게 건강한 자아상을 가질 수 있게 만드는 공연인 것 같아요.  아기 좀 더 크면 한 번 더 보고 싶은 공연이에요^^  alone1***님 어떤 특별한 내용일까요?  목수장이 '엘리'가 만든 아름다운 나무마을에는 나무마을 사람들이 살고 있어. 나무사람들은 서로에게 별표와 똥표를 붙여주며 하루를 보내곤 해. 나무마을 청소부 펀은 똥표투성이였어. 잘 넘어진다고 똥표. 말을 느리게 한다고 또 똥표 그래서 '편'은 자기가 못나고 필요 없는 사람이라고 생각했지. 그러던 어느 날, 나무마을에 황금별 장기자랑 대회가 열리게 되었고, 나무마을 사람들은 커다랗고 반짝이는 황금별을 얻기 위해 열심히 장기자랑을 준비했지.  물론 펀도 장기자랑을 준비하는데...  과연 별표를 받을 수 있을까?  연출선생님이 들려주는 특별한 메세지  세상에 태어난 자체로 소중한 생명들에게 세상은 1등이 제일이라 얘기합니다. 조그만 실수에도 나쁜 점수를 매기며 어딘가 좀 모자란단 눈빛으로 바라봅니다. 남보다 뛰어나야만 살 권리가 있는 듯 행동하고 판단합니다.  그러다 보니 어느덧 함께 하기보다는 홀로, 협력하기보다는 경쟁을 하는 사람들로 세상은 넘쳐나기 시작했습니다.  난 아무 것도 아냐. 난 할 수 있는게 아무 것도 없어!라며 아이가 소리칠 때 얘야, 넌 세상에 존재하고 있는 것만으로도 내겐 특별하단다.라고 말할 수 있는 따뜻함이 있었으면 좋겠습니다. 작가 소개  작가 | 맥스 루케이도 (Max Lucado)  1955년 미국 텍사스 샌안젤로 출생  • 1990년대 미국 출판계를 휩쓸며 미국에서만 500만부 이상 판매된 최고의 베스트 셀러 작가  단체 소개  복작복작아트컴퍼니  단체  | 아트컴퍼니 행복자  복작복작 아트컴퍼니  아트컴퍼니 행복자는 예술이 인간과 환경을 치유하여 세상을 변화시키고, 충분한 기쁨과 행복한 삶이 인간 누구에게나 누려지길 바라는 예술가들이 일하는 전문예술단체입니다. 온 가족이 즐길 수 있는 어린이가족극 시리즈, 청소년 창작 뮤지컬 시리즈 등 예술적 소통으로 시대적 화두를 모색하며 예술의 다양성을 추구하고자 합니다. 좌석 및 입장 안내  본 공연의 예매는 비지정석으로 진행 되며, 관람 당일 매표소에서 티켓 수령 후 입장 가능합니다.  M구역과 A/B 구역 두 번째 줄까지는 어린이 전용 좌석이며, 어른과 보호자는 이외의 좌석에 착석바랍니다. - 입장순서 ①키크클럽 예매자(빠른 예매순) ② 일반 예매자(빠른 예매순)  -입장 시작 시간 이후 도착 시 예매 순서는 무효가 됩니다. 할인정보  할인명  광진문화재단 10주년 기념 할인 ※기간한정  할인율  매수  30%  1인 2매  10주년을 맞아 예매 오픈 후 10일 동안만 특별 할인  광진구민+광진문화재단 홈페이지 회원 더블할인  신분증/주소지 증빙  20%  1인 2매  다둥이, 임산부, 문화누리카드 소지자 할인  20%  1인 4매  다둥이 카드, 산모수첩, 문화누리카드 증빙  나루아티스트, 예술인패스 할인  20%  1인 2매  실물 또는 모바일 카드 증빙  광진구민 할인  10%  1인 2매  신분증 또는 등본의 주소지 증빙  광진문화재단 홈페이지 회원 할인  본인 및 미성년 자녀 포함 할인  광진문화재단 카카오톡 채널 친구 할인  카카오톡 채널 친구 화면 증빙  장애인, 국가유공자, 의사상자 할인  장애인/보훈대상자 복지카드, 의상자증 증빙  10%  1인 2매  10%  1인 1매  50%  1인 2매  ※ 현장에서 티켓 수령 시 증빙서류 확인(미지참 시 차액 지불)  ※ 당일 티켓은 취소, 변경, 환불 불가합니다. 예매 및 환불 규정 확인 후  신중하게 예매해주세요. 제작 및 출연  -제작진- 연출 홍경숙 PD 노혜란 작/편곡 신은상, 이누리 안무 이은주 조명감독 김민재 음향감독 박용신 영상송경희 의상 김정향 오퍼 박은혜 -출연진- 엘리 신영주 편백나라 장사 김달호 마법사 박청용 이쁜이 백은지 루라혜연 공연개요  공연일시: 2025. 5. 24.(토)~25.(일) (토) 11:00, 14:00/ (일) 14:00  공연장소: 광진어린이공연장  관람연령: 36개월 이상 권장  러닝타임: 55분  티켓가격: 전석 25,000원  티켓예매: 인터파크티켓 1544-1555 ticket.interpark.com  주최/주관: 광진문화재단  제작: 아트컴퍼니 행복자  후원: 국민은행  문의: 광진문화재단 02-2049-4700 공연장 오시는 길 지하철: 7호선 '중곡역 2번 출구 도보 50m 우측 건물 출입구에서 11호기 엘리베이터 이용  버스: (지선) 2227, 4212 '중곡역, 국립정신건강센터' 하차  자가용: 네비게이션에 '보건복지행정타운 주차장 검색  주차안내: 공연관람객에 한하여 1시간 무료 등록 가능  ※당일 공연장안내원을 통한 등록 필요  이후 10분당 500원의 기본요금이 부과됩니다. (일일 최대 22,000원)  광진어린이공연장  서울시 광진구 능동로 400 보건복지행정타운 별관 4층",중곡역
60,45,우리동네 레전드 맵: 서울,True,교육/체험,서초구,예술의전당 한가람디자인미술관 1층-,2025-05-24,2025-05-25,만 10세 이상 누구나,우리동네레전드맵in 서울 메인 포스터 2025.05.24.-25.  예술의전당 한가람디자인미술관 1층 art center nabi  CREATORS' UNIVERSE  ISEA2025 SEOUL  nabi MEDIA ART SCHOOL 서울특별시  SEOUL METROPOLITAN GOVERNMENT,남부터미널역
61,67,상명플루트앙상블 라 폰타나 [상명대학교 개교 60주년 기념 음악회],False,클래식,종로구,세종문화회관 세종체임버홀-,2025-05-20,2025-05-20,7세 이상 관람 가능 (2018년 이전 출생자),"상명플루트앙상블 LAFONTANA CONCERT   N. Rosauro  F. Kuhlau  N. Piovani  나훈아  S. Cohen  G. Schocker  H. Beeftink  J. Lunn  F. Lehar 상명대학교 개교 60주년 기념음악회  Sangmyung University 60th Anniversary Concert  2025. 5. 20. Tue. 7:30pm  메종체임버홀  주최 상영플루트앙상블  예매처 세종문화회관 02-399-1000 interpark 1544-1555  후원 상명대학교 총동문회, 상명대학교 음악학부 동문회  티켓 천석 20,000원(학생 및 동문 50% 할인)  공연문의 프로아트 02)585-2934~6 www.pro-art.co.kr",광화문역
62,47,[서울시립교향악단] 2025 서울시향 키릴 게르스타인의 브람스 피아노 협주곡 2번 ②,False,클래식,서초구,예술의전당 콘서트홀-,2025-05-24,2025-05-24,초등학생 이상 관람가,"하나금융그룹과 함께하는 2025 서울시향 2025 서울시향 키릴 게르스타인의 브람스 피아노 협주곡 2번 ① 2025년 5월 23일 |금 오후 8시 롯데콘서트홀  2025년 5월 24일 토 오후 5시 예술의전당 콘서트홀 브람스, 피아노 협주곡 제2번  Brahms, Piano Concerto, No. 2 in B-flat major, Op. 83  시벨리우스, 교향곡 제7번  Sibelius, Symphony No. 7 in C major, Op. 105  존 애덤스, '원자 폭탄 박사' 교향곡 '한국 초연  John Adams, Doctor Atomic Symphony  * Korean premiere 주최 서울시립교향악단 협찬 하나금융그룹  티켓 R석 100,000원 | S석 80,000원 | A석 50,000원 | B석 30,000원 |  C석 10,000원  예매 서울시립교향악단 1588-1210 |  interpark 티켓 1544-1555 |  롯데콘서트홀 1544-7744 |  예술의전당  1668-1352  www.seoulphil.or.kr 2025 서울시향 키릴 게르스타인의 브람스 피아노 협주곡 2번 ①  2025 서울시향 키릴 게르스타인의 브람스 피아노 협주곡 2번 ②  * 일시 : 2025. 5. 24.(토), 오후 5시  * 장소 : 예술의전당 콘서트홀  * 지휘자 : 데이비드 로버트슨 David Robertson, Conductor  * 협연자 : 피아노, 키릴 게르스타인 Kirill Gerstein, Piano  * 프로그램  - 브람스, 피아노 협주곡 제2번     Brahms, Piano Concerto No. 2 in B-flat major, Op. 83  - 시벨리우스, 교향곡 제7번     Sibelius, Symphony No. 7 in C major, Op. 105  - 존 애덤스, ‘원자 폭탄 박사’ 교향곡     John Adams, Doctor Atomic Symphony      John Adams, Doctor Atomic Symphony 공연 소개  1부 첫 곡인 요하네스 브람스의 피아노 협주곡 2번은 협주곡의 얼굴을 한 서사시라 할 수 있다. 탁월한 브람스 연주자인 키릴 게르스타인이 독주자로 나서 오케스트라와 피아노가 만들어갈 여정의 든든한 동반자가 될 예정. 이어지는 2부에서는 시벨리우스의 마지막 교향곡으로 기록된 교향곡 7번과, 이 작품에 영향을 받은 존 애덤스의 '원자 폭탄 박사' 교향곡이 연주된다. 원자 폭탄의 아버지인 줄리어스 오펜하이머를 둘러싼 이야기를 관현악으로 옮겨낸 이 작품은 핵무기를 둘러싼 인간의 고뇌를 선명히 체험하게 한다. 지휘 데이비드 로버트슨 David Robertson, conductor  1958년 미국 출생  세인트루이스 심포니 음악감독(2005-2019)  줄리아드 음악원 지휘과 학과장  - 피아노 키릴 게르스타인 Kirill Gerstein, piano  1979년 러시아 출생  2001년 아르투르 루빈스타인 국제 콩쿠르 우승  바이에른 방송교향악단 상주 음악가 (2023/24 시즌)",남부터미널역
63,50,[광진문화재단] 2025 나루 동요제,True,축제,,서울어린이대공원 열린무대-,2025-05-24,2025-05-24,전체관람,"(재)광진문화재단 공고 제2025–02호     「2025 나루 동요제」 참가자 모집 공고     서울 지역에서 유일하게 어린이대공원이 위치한 광진구에서 동요를 통한 지역화합과 어린이들의 음악적 재능을 발굴하기 위해   광진구에 거주하는 어린이 또는 관내 재학중인 유치원생 및 초등학생 대상으로 「나루 동요제」를 개최합니다.  많은 관심과 참여 부탁드립니다.                                                                                                                                                           2025년 2월 14일  재)광진문화재단     ○ 공고기간: 2025. 2. 14.(금) ~ 5. 7.(수)   ○ 모집기간: 2025. 3. 4.(화) ~ 5. 7.(수) ※시간엄수  ○ 모집부문: 독창, 중창, 합창 ※중복참가 불가  ○ 참가대상: 광진구에 거주하거나 광진구 소재 재학중인 어린이집, 유치원, 초등학교 어린이      ○ 대회일정    - 예 선: 2025. 5. 12.(월) ※영상심사    - 본 선: 2025. 5. 24.(토) 15:00 ※실연심사     ○ 예선 참가안내 및 참가방법    - 동요(자유곡) 1곡 완창 영상파일    - 나루아트센터 홈페이지(www.naruart.or.kr) 및 광진구청 홈페이지(www.gwangjin.go.kr)에서      참가신청서 다운로드 후 작성하여 이메일 접수(naruartcenter@naver.com)      ※메일 제목 예시: 나루 동요제_참가 신청서(성명 혹은 단체명)    - 제출서류: 참가신청서 1부, 개인정보동의서 1부, 등본 또는 재학(원)증명서 1부(팀의 경우 모두 제출),      영상파일(고화질) 또는 온라인 링크 주소(유튜브 등)      ※접수 전 1개월 이내 촬영분으로 보내야 하며, 유튜브 링크 보낼 시 일부공개로 변경한 주소링크로 보내야 함    - 서류접수 확인문자 발송: 2025. 5. 9.(금) ※문자 미수신 시 연락요망    - 발표일정: 2025. 5. 15.(목) 홈페이지 공고 및 개별연락     ○ 본선안내    - 일시: 2025. 5. 24.(토) 15:00    - 장 소: 서울어린이대공원 열린무대 ※우천 시 연기 및 별도안내    - 동요 ※예선곡 또는 자유곡 중 1곡 완창     ○ 심사기준    - 심사위원 평가 점수를 합산으로 순위 결정(정확성, 조화성, 표현력, 완성도 기준)       ○ 시상내용    - 본선 진출팀 모두 입선 상장 수여 및 기념품 증정    - 총 13명(팀)에게 상장 수여 및 상금 지급       ※시상내용은 조정될 수 있음  구분	시상부문	시상금	시상인원 전체통합	대상	1,000,000원	1명(팀) 금상	500,000원	1명(팀) 은상	300,000원	2명(팀) 동상	200,000원	3명(팀) 장려상	100,000원	5명(팀) 인기상	100,000원	1명(팀) 총합계	3,300,000원	13명(팀)                            ○ 유의사항    - 경연곡의 가사, 편곡 없이 원곡 그대로 가창해야 함    - 예선 합격자는 본선에서 반주자를 동반하거나 MR을 사전에 제출해야 함    - 경연 중 사전에 협의되지 않은 사진 및 영상 촬영, 녹음, 온라인 업로드 등은 불가함    - 제출기간 내 제출서류를 모두 제출해야 하며, 일부라도 미제출 시 접수 불가함    - 수상 확정 후에도 부적격자로 인정될 경우 수상 취소 및 시상금을 환수할 수 있음    - 상금은 제세공과금 공제 후 지급함    - 유의사항 및 공고문 미숙지로 인하여 발생하는 모든 문제는 신청자의 책임으로 함      ※광진문화재단에서 진행하는 촬영에 응해야 하며, 협조해 주셔야 합니다.        해당 자료들은 재단 사업 결과물과 홍보용으로만 쓰이고, 상업적인 용도로 활용되지 않습니다.       ○ 문 의: 광진문화재단 문화사업팀 02)2049-4700 업무시간 내 문의       *업무시간: 월~금 9시~18시 / 점심시간 12시~13시",어린이대공원역
64,46,제19회 음악에 기대어 정기연주회,False,독주/독창회,영등포구,영산아트홀-,2025-05-24,2025-05-24,미취학 입장 불가 ,"제19회 음악에 기대어 정기연주회 일 시 : 2025년 5월 24일 (토) 2:00PM 장 소 : 영산아트홀 주 최 : 위드클래식 주 관 : 음악에 기대어 후 원 : (사)한국예술가곡총연합회, 바이오스타그룹, 로이스 서울치과(로이스 덴탈그룹) 티 켓 : 전석 2만원 예 매 : 인터파크 1544-1555 문 의 : 위드클래식 070-4324-6360 withclassic.kr 010-5313-2265 (후원 KEB하나은행 620-196380-825 이효숙)",국회의사당역
65,48,"[서울문화예술교육센터 서초] 음악의 문장 [음악, 당신에게 무엇입니까]",True,교육/체험,서초구,서울문화예술교육센터 서초 1층 더 라운지-,2025-05-24,2025-05-24,성인/총 40명,"북살롱 [음악의 문장]  음악, 당신에게 무엇입니까  About 북살롱 [음악의 문장]  북살롱 '음악의 문장'은 음악에 관한 책과 그 속에 담긴 음악을 함께 만나는 시간입니다.  음악을 글로, 말로 표현하는 데 특별한 재능을 지닌 저자들의 음악 이야기, 그리고 그 작품들을 함께 들어봅니다. 일시  05.24.(토) 15:00~17:00  모집 대상  성인/총 40명  2006년 이전 출생자(2006년생 포함) 입장 가능  신청 수량  1인 1매까지 가능  장소  서울문화예술교육센터 서초 1층 더 라운지 프로그램 소개  우리 시대 예술가들의 이야기를 담아온 칼럼니스트 이지영과 피아니스트 김도현이 만나는 시간 칼럼니스트 이지영은 음악이 무엇인지 묻습니다.  단순한 음악의 정의가 아니라, 바로 '당신에게' 음악이 무엇인지를 묻습니다. 이지영의 인터뷰집 음악, 당신에게 무엇입니까는 우리 시대 예술가들의 진솔한 이야기를 담아낸 책입니다. 다양한 이들이 들려주는 음악에 관한 이야기는 그들의 예술만큼이나 진실하고 아름답습니다. 특별히 이번 북살롱에서는 피아니스트 김도현을 초대해 책 속의 질문들을 함께 살펴봅니다.  들으며 살아가는 이지영에게, 그리고 연주하며 살아가는 김도현에게 음악은 과연 어떤 의미일까요?  피아노 앞에서 펼쳐질 두 사람의 깊은 대화에 동참해보세요. 음악, 당신에게 무엇입니까  시간을 쌓아올려 얻은 음악의 언어.  그런 음악은 당신에게 무엇인가.  왜 굳이 이런 고생을 하느냐 물으면 '음악이 좋아서'라는 답이 돌아온다. 이지영 지음, 글항아리, 2021. 이런 분께 추천해요  악기와 함께 살아가는 연주자의 세계를 더 깊게  이해하고 싶은 분들  예술가 소개  음악칼럼니스트  이지영 클래식 음악 칼럼니스트로 클래식 음악 관련 글을 쓰고 공연 을 만들고 책을 썼다. 클럽발코니 편집장이자 대원문화재단 전문위원이며, 한국일보 '클래식 노트' 칼럼을 연재 중이다.  저서로 음악, 당신에게 무엇입니까가 있다.  피아니스트  김도현  @nickkim1003  피아니스트 김도현은 폭넓은 레퍼토리와 타의 추종을 불허 하는 깊은 음악성으로 세계의 주목을 받고 있다. 2017년 영 콘서트 아티스트 국제 오디션 1위, 베르비에 페스티벌 방돔 프라이즈 1위 없는 공동 2위에 오르며 세계 무대에서 음악성을  꾸준히 인정받아온 그는 2019년 차이콥스키 국제 음악  콩쿠르에서 세미 파이널 특별상을 수상, 2021 페루치오 부소니 콩쿠르에서 2위와 함께 현대작품 최고연주상을 수상 하였고 같은 해 시카고 국제 음악 콩쿠르에서 1위를 차지하며 국제 무대에 이름을 알렸다. 김도현은 지휘자 발레리 게르기예 프, 아르보 볼메르 등과 함께 호흡을 맞추었으며, 스위스 베르 비에 페스티벌, 어네스트 브룩 뮤직 페스티벌 등 세계적으로 저명한 음악 페스티벌에 참여하였다. 다채로운 프로그램과 무대로 국내외에서 활발한 연주활동을 펼쳐나가고 있다.  온라인 신청 및 현장 접수 안내  신청 오픈 : 2025. 4. 21.(월) 10:00  신청하는 곳 : 서울시민예술학교 누리집 - 프로그램별 페이지  신청방법  · 모든 프로그램 접수는 온라인 신청으로 가능  · 서울문화재단 회원으로 가입하신 분들에 한해 신청 가능 접수방법  · 프로그램별 정원에 따라 선착순 접수 및 마감  • 전 프로그램 선착순 비지정석  * 신청 시 좌석 지정 불가, 매수 선택만 가능하며 최대 신청 가능 수량은 프로그램별로 상이합니다.  · 프로그램별 정원 마감 시, 접수 대기 신청 가능  * 접수 취소 발생 시, 대기인원에서 정원을 충원하며 충원 시 대기자 분들께는 프로그램 시작 1일 전까지 메일 및 문자로 안내드립니다.  신청 변경 및 취소  · 신청 오픈일~ 해당 프로그램 시작 3일 전까지  * 주말 및 공휴일 제외, 영업일 기준  현장 접수  · 프로그램 당일, 잔여석(취소 및 무단불참(노쇼) 포함)에 한해 선착순 현장 접수 진행 무단불참(노쇼) 관련 안내  ·서울시민예술학교 한 시즌 내 무단불참 3회 누적 시, 다음 시즌 서울시민예술학교 전 센터 프로그램 신청 불가  ·단회차 프로그램의 경우, 당일 결석 시 무단불참 1회 누적  • 다회차 프로그램의 경우, 전체 회차의 50% 초과 결석 시 무단불참 1회 누적  전화/문자 신청 안내  신청 오픈 : 2025. 4. 21.(월) 10:00  신청 대상 : 장애인 및 휠체어 이용자(동반인 1인 포함) 대상  · 장애인 관객의 경우, 온라인/전화/문자 신청 모두 가능  · 휠체어석의 경우, 전화/문자 신청만 가능  신청하는 곳 : 접근성 매니저 010-5201-9663 문의 가능 시간 : 평일 11시~17시 (점심시간 12시~13시 제외)  접근성 안내  실시간 문자통역이 진행됩니다.  접근성 안내원이 상주합니다.  가까운 지하철역(신반포역 2번 출구), 버스 정류장(반포2동 주민센터), 근처 택시 하차지에서 행사장 내부까지의 이동 지원을 진행합니다. 신반포역 엘리베이터는 2번 출구와 3번 출구 사이에 있습니다.  휠체어 접근이 가능하며, 전층 엘리베이터 이동이 가능합니다.  장애인 주차구역은 지하 1층 주차장에 1개, 지하 2층 주차장에 2개 구역이 있습니다.  장애인 콜택시 이용 시 지하 1층에서 정차가 가능합니다.  장애인 화장실은 1, 2, 3, 4, 5층에 있습니다. 수동휠체어 1대가 구비되어 있으며, 필요시 사용 가능합니다.   안내견 동반이 가능합니다.  * 접근성 관련 문의 : 접근성 매니저 010-5201-9663  · 문의 가능 시간 : 평일 11시~17시 (점심시간 12시~13시 제외)",신반포역
66,51,마르크 샤갈 특별전 : BEYOND TIME,False,전시/미술,서초구,예술의전당 한가람미술관 1층-,2025-05-23,2025-09-21,누구나,"마르크 샤갈 특별전  MARC CHAGALL Beyond Time  2025.05.23 - 09.21 예술의전당 한가람미술관 1F  주최  예술의전당  KBS  미디어 MT  머니투데이  ARTUNES  주관  ART'UNES  투자 대구 MBC  GEON Investmaat  KJ&투자파트너스  협찬 6  비씨카드  빗썸  신한라이프  SGI서울보증  신한은행  후원  OPENWATER INVESTMENT  미디어후원 NAVER  전시협력  AIRE  EXHIBITION COMPANY  Early Bird Ticket  1차 얼리버드 티켓  판매기간  2025.04.18-05.06  사용기간  2025. 05. 23-07.13  30% 할인  성인  만 19세 - 만 64세  25,000 원 17,500 원 청소년·어린이  36개월 이상 - 만 18세  18,000 원 12,600 원  한정수량 소진 시 마감  티켓 환불기간은 각 구매처 환불 규정을 참고해 주시기 바랍니다 마르크 샤갈 특별전  MARC CHAGALL Beyond Time  시간을 초월한 색채의 시인, 마르크 샤갈  내게 그림은 창문처럼 보였고 그 창을 통해 나는 다른 세계로 날아올랐다 Marc Chagall  La peinture me paraissait comme une fenêtre à travers laquelle je m'envolais vers un autre monde 마르크 샤갈 특별전  MARC CHAGALL Beyond Time  마르크 샤갈 특별전: Beyond Time  시간을 초월한 색채의 시인, 마르크 샤갈  그의 색이 서울을 물들입니다.  20세기 유럽을 대표하는 거장, 마르크 샤갈(1887-1985).  그의 작품은 현실을 재현하는 것을 넘어 색과 형태로 감정을 표현하고, 잊혀진 기억을 깨우는 예술적 언어였습니다. 현실과 환상이 경계를 허무는 샤갈의 세계에서는 시간과 공간이 자유롭게 흐릅니다. MARC CHAGALL: BEYOND TIME 전시는  세계 최초 공개되는 미공개 원화 7점을 포함해 회화, 드로잉, 석판화 등 다양한 기법과 매체로 펼쳐진 총 170여 점의 작품을 선보입니다.  특히 파리 오페라 가르니에의 천장화와 하다사 의료 센터의 스테인드 글라스를 미디어 아트로 재해석하여, 빛과 색이 공간을 부드럽게 감싸는 몰입형 예술 경험을 선사합니다.  이번 전시는 유럽 미술사를 깊이 연구한 전문가, 큐레이터, 건축가들이 기획부터 공간 연출까지 세심하게 설계하여, 작품과 전시 공간이 서로 공명하며 샤갈의 색채 실험과 공간적 감각을 온전히 느낄 수 있도록 준비했습니다. 그의 색채가 피어나는 순간, 우리는 그의 꿈속을 거닐게 됩니다.",남부터미널역
